시간대그룹,기상조건,기상조건_평균출발건수,기상조건_평균도착건수,기상조건_평균총이용건수,기상조건_평균순유출량,표본수,시간대_평균출발건수,시간대_평균도착건수,시간대_평균총이용건수,시간대_평균순유출량,대여수요_날씨보정계수,반납수요_날씨보정계수,총이용_날씨보정계수
낮시간,저온_약한비_높음_보통_눈있음,2.17989417989418,2.264550264550265,4.444444444444445,-0.08465608465608465,189,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,0.3892136252894784,0.4305442160450707,0.4092300183033055
낮시간,저온_약한비_높음_약풍_눈있음,1.845714285714286,1.611428571428571,3.457142857142857,0.2342857142857143,175,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,0.3295467986552953,0.3063704356044082,0.3183224928087855
낮시간,저온_약한비_보통_강풍_눈없음,2.678304239401496,3.0,5.678304239401497,-0.3216957605985037,401,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,0.4782032597087988,0.5703704918167174,0.5228398232599526
낮시간,저온_약한비_보통_강풍_눈있음,1.57037037037037,1.518518518518519,3.088888888888889,0.05185185185185185,135,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,0.280384961130867,0.2887060514134002,0.2844148627207974
낮시간,적정_강한비_높음_강풍_눈없음,2.156934306569343,2.338199513381995,4.495133819951338,-0.1812652068126521,822,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,0.3851142081639275,0.4445466688044327,0.4138973314682611
낮시간,적정_강한비_높음_보통_눈없음,1.048780487804878,1.073170731707317,2.121951219512195,-0.02439024390243903,123,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,0.1872566382149888,0.204034972682403,0.1953823806899318
낮시간,적정_강한비_높음_약풍_눈없음,2.475262368815592,2.307346326836582,4.782608695652174,0.1679160419790105,667,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,0.4419507373317111,0.4386807530764258,0.4403670849133396
낮시간,적정_비없음_낮음_강풍_눈없음,7.633536585365854,7.259349593495935,14.89288617886179,0.3741869918699187,9840,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,1.362945263845026,1.380172932637255,1.371288618802047
낮시간,적정_비없음_낮음_보통_눈없음,8.086615716245346,7.613756613756614,15.70037233000196,0.4728591024887321,5103,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,1.44384119572057,1.447554034787048,1.445639322594468
낮시간,적정_비없음_낮음_약풍_눈없음,6.41980198019802,5.72,12.13980198019802,0.6998019801980198,2525,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,1.146236558361167,1.087506404397208,1.117793561974861
낮시간,적정_비없음_높음_강풍_눈없음,5.88379705400982,5.20949263502455,11.09328968903437,0.67430441898527,611,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,1.05053447226043,0.99044695878484,1.021434107059666
낮시간,적정_비없음_높음_보통_눈없음,6.136065573770492,6.131147540983607,12.2672131147541,0.004918032786885246,610,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,1.095576266503501,1.165675212783893,1.129525165683308
낮시간,적정_비없음_높음_약풍_눈없음,7.878246753246753,7.217532467532467,15.09577922077922,0.6607142857142857,616,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,1.406637536829922,1.372222514403207,1.389970351534981
낮시간,적정_비없음_보통_강풍_눈없음,6.111111111111111,6.015748031496063,12.12685914260717,0.09536307961504811,2286,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,1.091120721381912,1.14373505445662,1.116601827500417
낮시간,적정_비없음_보통_강풍_눈있음,3.300724637681159,3.231884057971015,6.532608695652174,0.06884057971014493,276,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,0.5893345714499534,0.6144570998798454,0.6015014046202661
낮시간,적정_비없음_보통_보통_눈없음,6.977241939853698,6.648604714169601,13.6258466540233,0.3286372256840964,3691,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,1.245765805964067,1.264055980238621,1.254623732015398
낮시간,적정_비없음_보통_약풍_눈없음,7.101077050538525,6.444076222038111,13.54515327257664,0.6570008285004143,1207,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,1.267876196831804,1.225170308022764,1.247193747372963
낮시간,적정_약한비_낮음_강풍_눈없음,4.875,6.130434782608695,11.0054347826087,-1.255434782608696,184,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,0.8704167572842068,1.165539700668944,1.013344712442628
낮시간,적정_약한비_높음_강풍_눈없음,3.465818759936407,3.284578696343402,6.750397456279809,0.1812400635930048,629,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,0.6188116361761268,0.6244755888146997,0.621554686782294
낮시간,적정_약한비_높음_보통_눈없음,4.227743271221532,4.043478260869565,8.271221532091097,0.1842650103519669,483,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,0.7548509925675426,0.7687602281007931,0.7615872312678752
낮시간,적정_약한비_보통_보통_눈없음,3.527918781725888,4.370558375634518,7.898477157360406,-0.8426395939086294,197,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,0.6298994104516711,0.8309458434081113,0.7272661391268389
낮시간,적정_약한비_보통_약풍_눈없음,3.868327402135231,3.725978647686833,7.594306049822064,0.1423487544483986,281,5.600765333620783,5.259739139808127,10.86050447342891,0.341026193812655,0.6906783576369616,0.7083960912599089,0.6992590508481571
심야,고온_강한비_높음_강풍_눈없음,1.173913043478261,1.416149068322981,2.590062111801242,-0.2422360248447205,322,1.527872031022782,1.607367910809501,3.135239941832283,-0.07949587978671838,0.768332045905981,0.8810360458233747,0.826112884453612
